tender_id,category,customer,customer_bin,trade_method,publish_date,end_date,window_days,n_bidders,winner_supplier,winner_bin,amount_tg,status,is_captured_ground_truth
401424,Медицинское оборудование,Заказчик_0015,769043821442,Запрос ценовых предложений,2024-05-21,2024-06-09,19,3,Поставщик_0117,937934651281,7308055.45,Итоги подведены,False
401425,Продукты питания,Заказчик_0122,138783944958,Электронный аукцион,2025-04-15,2025-04-20,5,4,Поставщик_0531,201609917372,436938.02,Завершен,False
401426,IT-услуги,Заказчик_0161,030990904779,Запрос ценовых предложений,2023-05-09,2023-05-25,16,3,Поставщик_0422,801971335920,4900662.23,Завершен,False
401427,Охранные услуги,Заказчик_0149,424259616526,Открытый конкурс,2023-09-12,2023-09-26,14,1,Поставщик_0796,772196538689,2011932.32,Завершен,False
401428,Канцелярские товары,Заказчик_0002,930086875935,Открытый конкурс,2025-05-30,2025-06-10,11,6,Поставщик_0284,829126485629,259036.91,Завершен,False
401429,IT-услуги,Заказчик_0097,603503212307,Из одного источника,2023-12-07,2023-12-13,6,4,Поставщик_0151,625246342738,5291866.64,Итоги подведены,False
401430,Канцелярские товары,Заказчик_0145,164798701236,Открытый конкурс,2024-10-22,2024-11-04,13,5,Поставщик_0028,253645471972,328727.92,Завершен,False
401431,Транспортные услуги,Заказчик_0027,073988827188,Открытый конкурс,2023-01-21,2023-02-02,12,2,Поставщик_0117,937934651281,1154092.2,Завершен,False
401432,Охранные услуги,Заказчик_0085,228319081121,Из одного источника по несостоявшимся закупкам,2024-05-23,2024-06-10,18,7,Поставщик_0364,117948525800,2048595.79,Завершен,False
401433,Мебель,Заказчик_0100,825533331515,Открытый конкурс,2024-04-06,2024-04-11,5,1,Поставщик_0026,859743472035,1322095.19,Завершен,True
401434,Охранные услуги,Заказчик_0000,602276804025,Запрос ценовых предложений,2024-05-15,2024-05-25,10,2,Поставщик_0440,153928262967,1932256.43,Отменен,False
401435,Стройматериалы,Заказчик_0146,531933776661,Запрос ценовых предложений,2025-06-17,2025-06-28,11,6,Поставщик_0267,068487626549,2559694.47,Итоги подведены,False
401436,Клининг,Заказчик_0076,276366676869,Открытый конкурс,2024-01-08,2024-01-16,8,4,Поставщик_0712,059899197139,746083.83,Завершен,False
401437,Ремонт зданий,Заказчик_0056,936679226110,Открытый конкурс,2025-01-30,2025-02-11,12,6,Поставщик_0228,414610415586,5834970.84,Итоги подведены,False
401438,Клининг,Заказчик_0094,217330854160,Открытый конкурс,2023-12-14,2023-12-20,6,3,Поставщик_0209,353759337956,763335.17,Завершен,False
401439,Медицинское оборудование,Заказчик_0048,544728808246,Из одного источника по несостоявшимся закупкам,2024-09-23,2024-09-30,7,5,Поставщик_0161,496156655633,6868571.47,Итоги подведены,False
401440,Медицинское оборудование,Заказчик_0008,959807652614,Из одного источника по несостоявшимся закупкам,2023-12-31,2024-01-18,18,3,Поставщик_0199,883751991993,8177334.17,Завершен,False
401441,IT-услуги,Заказчик_0046,178619734353,Открытый конкурс,2023-07-02,2023-07-11,9,3,Поставщик_0212,625658016086,5214906.78,Завершен,False
401442,Продукты питания,Заказчик_0077,634570271159,Открытый конкурс,2025-03-23,2025-03-28,5,3,Поставщик_0461,666972086666,543540.01,Итоги подведены,False
401443,Ремонт зданий,Заказчик_0129,967512170538,Запрос ценовых предложений,2023-09-09,2023-09-30,21,3,Поставщик_0690,530413526928,5889893.65,Итоги подведены,False
401444,Ремонт зданий,Заказчик_0138,309592304864,Из одного источника по несостоявшимся закупкам,2023-12-06,2023-12-21,15,5,Поставщик_0033,459232116860,5406856.13,Завершен,False
401445,Транспортные услуги,Заказчик_0181,093957730128,Запрос ценовых предложений,2023-11-10,2023-11-21,11,3,Поставщик_0144,898856957794,1102117.99,Завершен,False
401446,IT-услуги,Заказчик_0097,603503212307,Из одного источника по несостоявшимся закупкам,2023-12-12,2023-12-27,15,2,Поставщик_0051,758056409181,4945233.23,Завершен,False
401447,Стройматериалы,Заказчик_0165,105707422805,Запрос ценовых предложений,2025-05-28,2025-05-30,2,1,Поставщик_0645,945551379107,4053328.38,Итоги подведены,True
401448,Стройматериалы,Заказчик_0119,207376773058,Открытый конкурс,2023-05-22,2023-06-05,14,1,Поставщик_0038,806224502118,3281262.25,Завершен,False
401449,Транспортные услуги,Заказчик_0014,219547810444,Открытый конкурс,2023-01-18,2023-01-29,11,6,Поставщик_0549,779704718153,1244577.42,Итоги подведены,False
401450,Транспортные услуги,Заказчик_0012,425723964512,Открытый конкурс,2025-05-28,2025-06-02,5,7,Поставщик_0572,516919540856,1068237.07,Завершен,False
401451,IT-услуги,Заказчик_0108,933786876564,Электронный аукцион,2024-08-01,2024-08-13,12,2,Поставщик_0185,771865953750,5113568.23,Завершен,False
401452,Транспортные услуги,Заказчик_0186,053323099951,Из одного источника по несостоявшимся закупкам,2024-06-07,2024-06-10,3,4,Поставщик_0776,349263125116,1236918.18,Завершен,False
401453,Канцелярские товары,Заказчик_0034,638762102480,Электронный аукцион,2024-07-22,2024-08-02,11,4,Поставщик_0156,783261183658,324973.63,Завершен,False
401454,Канцелярские товары,Заказчик_0002,930086875935,Открытый конкурс,2024-01-01,2024-01-12,11,2,Поставщик_0137,267474352337,302064.89,Завершен,False
401455,Мебель,Заказчик_0027,073988827188,Открытый конкурс,2023-11-21,2023-11-28,7,2,Поставщик_0010,463052422835,977240.43,Завершен,False
401456,Канцелярские товары,Заказчик_0050,074766470263,Открытый конкурс,2024-04-23,2024-05-08,15,5,Поставщик_0479,756235419844,281614.3,Завершен,False
401457,Стройматериалы,Заказчик_0171,919426295735,Из одного источника,2025-01-04,2025-01-24,20,2,Поставщик_0467,681232354610,3289537.77,Завершен,False
401458,Продукты питания,Заказчик_0112,839942359881,Из одного источника по несостоявшимся закупкам,2023-09-07,2023-09-08,1,1,Поставщик_0336,874088944878,653590.28,Завершен,True
